close_date,MXWDU_Index,HDB_US_Equity,NTES_US_Equity,BAP_US_EQUITY,NVO_US_Equity,ACN_US_Equity,6861_JT_Equity,MELI_US_Equity,AIR_FP_Equity,TSM_US_Equity,ASML_US_Equity,ABEV_US_EQUITY,BAX_US_EQUITY,KER_FP_Equity,MC_FP_Equity,ADS_GR_Equity,NESN_SW_Equity,UBI_FP_Equity,ITUB_US_Equity,BRFS_US_Equity,CHKP_US_EQUITY,AZN_US_Equity,BBD_US_Equity,UL_US_Equity,PA1_COMB_Comdty,GC1_Comdty,BAYN_GR_Equity,DEO_US_Equity,DG_FP_Equity,RIO_US_Equity,LRLCY_US_Equity,NVS_US_Equity,SNY_US_Equity,GSK_US_Equity,RY_US_Equity,TTM_US_Equity,IBE_SM_Equity,SAP_US_Equity,BIDU_US_EQUITY,EWL_US_EQUITY,EEM_US_EQUITY,BRK/B_US_Equity,CRH_US_EQUITY,VALE_US_Equity,EWM_US_EQUITY,EWS_US_EQUITY,EWH_US_EQUITY,EWZ_US_EQUITY,EWA_US_EQUITY,TM_US_Equity,EWN_US_EQUITY,EWC_US_EQUITY,SLV_US_EQUITY,EWY_US_EQUITY,EWG_US_EQUITY,EWQ_US_EQUITY,EZA_US_EQUITY,VGK_US_EQUITY,ECH_US_EQUITY,EWT_US_Equity,SIEGY_US_Equity,SNE_US_Equity,EWJ_US_EQUITY,EWU_US_EQUITY,EWI_US_EQUITY,TOT_US_Equity,EWP_US_EQUITY,HMC_US_Equity,SAN_US_Equity,TEVA_US_Equity,MUFG_US_Equity
31/01/2017,255.02,33.8434,240.935,147.6491,33.3793,107.8584,21763.5,184.9591,59.7203,27.5943,117.3044,4.9629,46.4334,194.3,176.46,140.887,66.2368,30.42,6.6079,14.13,98.77,24.1426,6.234,37.3659,754.3,1208.6,91.646,104.2621,59.487,35.7351,34.5403,58.7021,36.1145,33.6326,64.7975,38.96,5.0845,87.8104,175.07,28.7692,34.822,164.14,32.1799,9.1294,25.843,19.2655,19.0498,34.1078,18.4095,105.2064,23.1406,25.4013,16.63,54.2658,25.5938,23.2766,46.0136,44.713,36.6684,28.9682,58.8902,29.72,48.13,27.66,21.3717,43.238,24.9096,27.1193,4.8261,32.3362,5.8028
28/02/2017,258.61,35.1985,289.483,148.4971,32.6041,116.0328,21560.1,210.3799,65.9625,28.0943,117.5846,5.2391,49.3507,202.72,179.16,151.919,68.0233,34.625,7.2962,12.99,98.91,26.803,6.3826,43.5148,770.7,1253.9,92.783,107.4837,62.3376,34.0531,35.2758,62.0772,38.1957,35.9829,65.5188,33.59,5.4679,89.4129,174.13,29.0594,35.429,171.42,31.4807,9.2819,26.091,19.7522,19.5752,34.9034,19.0249,102.8432,23.8047,24.9434,17.37,54.9033,25.6031,23.1835,46.1226,44.9757,37.9982,29.7678,60.6772,30.3974,48.76,28.064,21.2907,42.7334,24.7465,28.2599,4.6959,34.1994,6.039
31/03/2017,264.16,36.9316,270.393,147.3063,32.2733,113.5511,22152.3,211.1282,67.8752,29.3173,128.3198,5.3036,50.3904,213.93,194.67,171.545,70.4053,40.045,6.888,12.25,102.66,28.5251,6.1868,45.2194,798.15,1247.3,96.172,108.6778,68.1029,33.3642,36.5096,61.1045,40.0732,36.5728,65.7352,35.65,5.8436,94.2012,172.52,29.9394,36.734,166.68,33.2645,8.5196,26.967,20.1858,20.155,34.6536,19.5969,100.4837,25.0768,25.1209,17.25,58.0067,26.7474,24.6726,46.2904,46.9682,41.0822,30.5398,63.9445,33.2104,49.02,28.627,23.1722,43.6945,27.5656,27.8073,5.2687,31.338,5.8285
28/04/2017,269.19,39.0871,252.675,141.9507,36.4158,116.0881,22261.6,228.54,71.9973,29.5226,128.6669,5.2759,54.1021,251.08,216.92,176.798,72.39,43.5,7.022,12.44,104.01,27.7098,6.3778,47.0524,826.7,1268.3,101.05,110.4174,72.9521,32.6588,38.5104,63.3753,41.8886,35.4798,62.3068,35.67,5.7538,96.1299,180.23,31.119,37.359,165.21,34.3522,7.9483,28.038,20.3363,20.7438,34.3853,19.4669,100.0396,26.2647,24.5415,16.3,58.2223,27.6126,26.0779,49.0499,48.7989,40.4974,31.0269,66.9401,33.9882,49.36,29.111,23.8113,44.3445,28.9343,26.7413,5.7111,30.84,5.8285
31/05/2017,276.68,43.1082,272.142,154.7545,39.8898,119.1219,24999.6,274.6653,70.8722,31.567,128.8036,5.2575,57.785,262.62,217.55,165.637,78.0565,49.53,6.2308,13.36,112.05,31.5022,5.6427,51.3545,819.85,1272,107.879,114.6392,72.6065,33.0607,41.355,67.275,45.4167,38.8225,62.8709,36.83,6.1861,104.5997,186.1,32.7012,38.422,165.28,34.1631,7.7537,28.223,20.9646,21.4232,32.5352,18.6262,99.4846,27.5461,24.448,16.39,63.4914,28.8593,27.353,49.8802,51.1942,40.4691,31.5967,66.759,36.0558,50.72,30.439,25.0897,45.9242,30.2487,25.6661,5.7287,27.2072,5.7182
30/06/2017,276.83,42.9515,287.288,165.72,40.3793,118.3659,24517.6,250.6214,69.8344,32.2198,127.1641,5.1017,58.9834,266.01,209.07,163.786,78.8121,49.68,6.3134,11.79,109.08,31.2274,5.6599,49.9695,836.65,1242.3,103.718,112.674,69.8042,34.701,40.3936,68.6737,43.8781,37.8482,65.9826,33.01,6.0423,101.7892,178.86,32.8039,38.778,169.37,33.5483,8.1058,28.359,21.1303,21.5814,31.8391,19.1964,97.1534,27.387,25.2126,15.71,63.5757,28.7047,27.2252,47.9592,50.9313,39.9379,32.865,64.5512,37.6016,51.39,29.96,25.4764,43.5446,30.048,25.3714,5.8601,32.8424,6.2054
31/07/2017,286.63,47.7963,297.466,171.0318,39.918,123.285,25352.4,288.1227,68.4765,33.1414,146.7008,5.65,58.9249,263.6,203.71,187.603,77.1593,53.43,6.8077,11.79,105.78,27.6457,6.4554,52.6194,885.4,1266.6,97.729,122.7727,70.7477,38.8592,40.0216,70.097,43.3744,35.5661,68.4668,34.44,5.9603,102.9367,226.35,32.9568,41.036,174.97,33.17,9.2915,28.341,22.2307,22.3643,35.2525,20.0995,104.3876,29.1005,26.2867,15.9,65.3477,29.122,27.869,50.8594,52.3722,43.5704,33.637,63.3097,40.4373,52.46,30.67,27.2725,44.4929,31.2283,25.9549,6.0718,31.8043,5.8561
31/08/2017,287.4,48.1173,264.391,187.383,45.2949,125.1417,28453.2,258.2036,68.4862,34.0722,152.5364,5.8172,60.6027,281.27,210.94,183.292,76.8288,55.96,7.377,13.44,111.87,27.7448,7.1442,54.1403,931.95,1318.5,98.417,128.338,72.2515,41.221,40.8719,69.3483,44.7299,35.7577,68.0077,29.86,6.1365,102.0615,228.05,32.8039,42.001,181.16,33.0186,10.2549,28.565,22.1502,22.742,37.3042,20.0553,104.5171,29.0058,26.2584,16.65,64.1945,29.1694,28.1151,52.8633,52.4092,46.1486,34.4457,61.2187,39.0195,52.41,30.418,27.7582,45.6959,30.844,26.029,5.8569,15.7616,5.5895
29/09/2017,292.07,47.5938,252.86,189.3969,45.799,129.2665,29715.5,258.8083,77.9915,34.6068,167.067,6.1239,61.2963,300.67,223.58,186.248,76.5927,58.16,7.9172,14.41,114.02,31.5116,7.4371,53.9078,936.85,1281.5,105.593,126.161,75.1005,39.6336,41.0845,70.6318,45.5999,36.0866,71.0288,31.27,5.878,106.6322,247.69,33.4923,41.982,183.32,36.0393,9.3286,28.967,21.855,22.742,38.8803,19.8693,111.899,29.7158,27.2665,15.74,64.7477,30.753,29.251,49.6757,54.0917,46.599,33.1775,66.0448,36.877,53.37,31.326,28.7388,47.6348,30.8714,27.5781,6.2438,17.4908,5.994
31/10/2017,297.37,45.5838,270.218,193.4801,47.3589,137.5628,31247.3,240.197,85.1107,39.0121,176.3864,5.8823,62.9764,351.03,245.27,186.361,79.237,65.5,7.4054,13.47,117.71,32.0883,7.1048,52.6894,979.15,1270.5,102.53,130.8205,78.5099,40.2551,43.0121,67.9414,43.3011,32.3802,72.4093,32.76,6.2053,111.0569,243.94,33.0142,43.359,186.94,35.7157,9.0692,28.762,22.839,22.7328,37.4627,20.0995,116.4343,30.0093,27.1252,15.79,70.0918,31.3599,29.7149,50.6565,54.342,49.0143,35.0155,67.2304,42.8718,56.18,31.515,28.3722,49.5928,30.9629,29.0055,6.1069,13.7144,6.3198
30/11/2017,299.37,47.9544,315.767,199.6321,49.2423,143.0224,32281.8,275.0106,84.6645,36.4961,171.2827,5.7522,64.1694,332.52,234.16,171.011,79.5676,64.43,7.2576,11.79,104.29,30.5723,6.5843,52.9286,1006.6,1273.2,98.235,132.2146,80.8327,40.2299,42.7909,70.5907,41.7992,31.608,72.5482,31.19,5.9674,110.2303,238.58,33.4445,43.191,193.01,32.9932,9.9122,29.298,23.6531,23.6355,36.0918,20.1615,118.6315,29.8484,27.2665,15.51,70.4574,31.5211,29.6865,54.1317,54.3142,43.0528,34.0965,63.4964,46.2197,57.39,31.479,28.4181,50.3316,30.7799,31.1047,6.0616,14.82,6.6362
29/12/2017,305.67,50.2113,331.483,196.2265,51.0495,147.9312,31391.5,314.66,80.5036,36.5422,169.6237,6.0933,63.2979,350.58,236.56,162.673,79.1426,64.14,7.5479,11.26,103.62,32.2743,7.0699,51.8603,1061,1309.3,95.037,139.4331,80.183,44.4545,42.7851,69.0768,39.3813,31.9776,75.6521,33.07,5.7778,109.2676,234.21,34.0181,44.815,198.22,34.3544,11.4524,30.857,23.7718,24.0797,38.1263,21.02,119.4109,30.208,28.2833,15.99,72.3365,31.3915,29.6438,59.7387,55.145,50.039,34.2294,64.6633,44.3927,57.79,32.805,28.0495,49.8664,30.5139,32.0126,5.9257,18.95,6.7665
31/01/2018,322.57,53.6289,307.554,219.1194,52.7901,155.2848,33037.7,387.1,89.7178,41.7585,198.0602,6.48,70.5344,365.57,243.5,181.943,75.9505,68.94,9.5254,11.13,103.41,32.6092,8.7733,52.9192,1023.55,1339,96.444,137.4566,81.9251,47.1253,43.9445,74.0955,40.2331,33.8168,80.0534,30.96,5.9939,110.1331,246.92,35.5383,48.534,214.38,35.5919,12.2577,33.328,25.2295,25.1975,43.9136,21.5643,129.505,31.9597,28.5123,16.35,75.5319,33.2834,31.6472,61.5738,58.2496,53.6844,36.5265,71.1791,47.3456,60.69,34.033,31.1272,52.3742,33.1584,33.1492,6.7817,20.41,7.0923
28/02/2018,306.81,47.9939,282.149,204.7593,48.9664,155.5844,32460.8,387.97,95.3822,39.9522,190.673,6.3868,66.3825,347.82,237.62,176.834,71.0961,68,9.4475,9.19,103.89,31.7456,8.2521,48.7627,1047.2,1317.9,87.324,130.839,76.5764,45.9495,41.6352,68.575,35.9469,33.3186,73.7179,28.02,5.5534,101.6239,252.34,33.3871,45.671,207.2,31.5082,12.857,32.738,24.4686,24.2313,42.8673,20.7024,126.3876,30.2841,26.518,15.46,69.5948,30.8306,30.0331,60.908,54.6696,51.5259,34.6453,63.5054,49.8344,58.89,31.752,29.2198,51.1384,30.5884,33.9007,6.2875,18.72,6.6176
30/03/2018,299.84,48.7791,269.684,214.7774,47.6253,148.3274,32599.4,356.39,90.9787,40.33,193.7664,6.8788,63.8402,348.54,241.18,192.794,71.4172,68.52,9.4684,6.92,99.34,33.4481,8.2146,52.505,943.8,1322.8,84.208,130.6268,75.2392,44.7607,43.6209,68.9191,36.7071,35.8512,72.2228,25.7,5.4583,102.2657,223.19,32.8612,45.918,199.48,32.9376,12.045,33.824,24.4502,23.9755,42.3018,19.9767,124.5447,30.4365,26.2985,15.41,72.8385,30.4599,29.8147,58.6377,54.4775,50.864,36.2429,61.5227,47.8782,58.51,31.825,29.6252,52.7305,30.2718,32.8644,5.9946,17.09,6.2659
30/04/2018,304.17,47.3173,247.254,224.1398,45.3915,147.3942,33331,339.61,96.0449,35.4362,185.5029,6.2638,68.218,429.94,282.27,197.758,75.0057,79.26,8.8214,7.13,96.51,33.9837,7.4578,52.8924,960.55,1319.2,90.45,136.9353,79.9147,47.7315,47.0361,65.373,36.011,36.8055,71.7524,25.12,5.8642,107.7797,250.9,32.5457,44.625,193.73,34.235,13.1056,32.813,25.5412,24.3544,39.87,20.1309,125.1274,30.5888,26.8424,15.38,72.9833,30.8592,31.0301,56.1966,55.6486,51.5883,34.3145,61.0607,45.3922,58.47,33.199,30.9337,57.2275,30.9702,32.5143,5.9672,17.98,6.3037
31/05/2018,295.77,52.5572,219.825,213.4674,45.9717,151.8199,33261.3,290.83,95.9562,35.6666,193.5747,4.977,69.7175,476.12,289.83,191.57,72.4724,92.62,7.0141,5.78,97.36,35.4184,5.9771,52.7098,988.9,1300.1,95.744,141.3339,80.5109,49.2516,47.479,63.5232,36.7516,37.6529,71.3184,20.88,5.5497,111.2933,242.56,31.8095,43.455,191.53,35.8131,12.8784,30.567,24.2302,24.6197,33.5737,20.4756,122.2519,29.8462,27.4245,15.46,69.6431,30.0796,30.2135,53.1153,54.2995,47.8805,34.6264,62.8413,46.6402,57.61,32.998,27.9113,55.436,28.4095,30.0539,5.0531,21.5,5.6714
29/06/2018,289.52,52.1434,243.269,217.0345,44.5986,159.4723,31136.1,298.93,98.8652,34.8945,194.874,4.419,72.67,470.19,278.27,184.219,74.9278,93.98,6.3057,4.68,97.68,33.582,5.2265,52.7098,950.9,1254.5,89.864,138.9127,79.2031,48.1918,48.414,64.3927,38.4226,37.4578,71.0448,19.55,6.0543,114.1252,243,31.9249,41.479,186.65,34.2253,12.1397,29.761,22.4298,23.292,30.7094,20.9099,123.0544,29.5133,27.4185,15.15,65.3664,29.1809,29.578,49.8682,53.6266,45.0098,34.0309,63.414,50.7703,56.27,32.605,27.3686,56.0039,28.6945,27.9227,4.9421,24.32,5.3317
31/07/2018,295.96,51.3093,248.4,220.5534,48.1282,155.3196,29319.5,342.91,104.5253,39.3327,210.6533,4.9058,71.302,443.35,291.59,186.241,78.6303,94.44,7.2865,6.07,112.67,37.427,6.2052,54.3594,931.9,1223.7,90.647,142.0574,82.7035,48.2092,48.0941,71.519,41.6397,38.6472,74.2465,18.2,6.2448,114.5001,247.18,34.0022,42.944,197.87,33.199,13.8821,31.536,22.8318,23.8212,34.59,21.1966,125.949,30.6838,28.0917,14.61,64.932,30.4754,30.741,53.0131,55.4515,47.141,35.7324,68.0292,53.5039,56.88,32.915,28.297,60.3411,29.848,29.2487,5.2441,23.94,5.7752
31/08/2018,289.06,50.2815,190.904,210.1895,48.0126,164.8144,31300.4,342.41,104.7817,41.6138,201.8433,4.4381,73.3801,455.02,294.52,211.649,79.2929,92.66,6.4494,4.99,116.19,37.0967,5.3326,54.6603,980.3,1201.6,76.863,136.4402,79.3954,42.7638,47.1345,70.7603,41.1499,38.088,75.7225,18.55,6.0307,118.1511,226.48,34.0708,41.326,208.72,32.0662,12.8602,31.03,22.2522,23.2343,31.0927,20.7989,118.5358,30.026,27.6974,13.65,64.9899,29.4242,30.0626,47.5377,53.8846,42.3702,35.8553,62.3745,56.2871,56.57,31.471,25.6728,58.0199,28.0989,28.2661,4.6812,22.91,5.6997
28/09/2018,289.62,46.7215,220.393,215.0677,46.0304,165.916,32891.3,340.47,106.675,42.1483,185.0796,4.3617,76.0639,448.9,297.2,207.209,79.7216,93.42,6.7984,5.48,117.67,38.2869,5.4439,52.8342,1072.8,1191.5,72.806,138.652,78.8761,45.426,47.3756,73.4455,42.8977,37.7776,76.3605,15.36,5.9518,121.3678,228.68,33.9924,41.087,214.11,31.9009,14.458,30.878,22.6916,23.013,32.3192,20.4567,120.4868,29.2037,27.6782,13.73,65.907,28.9473,30.4212,46.4807,53.9207,44.2961,35.6379,61.465,60.2041,58.53,31.987,26.2033,60.2405,27.9949,28.9265,4.6906,21.54,5.9322
31/10/2018,265.84,44.1446,200.695,217.6033,42.1636,155.057,27567.3,324.5,96.3506,36.3644,169.6645,4.1327,61.678,382.69,262.27,204.742,82.937,79.5,8.1574,5.92,111,37.5225,7.0561,50.9215,1068.5,1215,64.778,135.2168,75.8565,43.8857,44.2901,74.5537,42.9457,36.7337,70.0588,12.21,5.8748,105.8367,190.06,32.4344,37.488,205.28,29.0345,14.7113,28.864,20.7936,20.5597,38.4706,19.051,113.4136,26.8725,25.4951,13.41,56.2531,26.5237,27.5331,41.8196,49.6623,40.5909,31.3179,55.2857,53.732,53.29,29.821,23.7308,54.8236,26.1796,27.4071,4.5207,19.98,5.7693
30/11/2018,267.94,50.356,219.676,211.4139,45.5227,161.8448,30707.9,351.97,93.3036,35.8776,168.6703,4.0754,67.8271,373.35,246.41,192.852,82.9565,71.94,8.671,5.7,111.81,38.5287,7.6678,52.6263,1168.6,1220.2,62.01,141.275,74.8614,41.6331,46.4357,78.0231,43.5507,39.8479,70.4628,12.2,6.1884,102.3042,188.28,32.5422,39.326,218.24,26.9676,13.3473,28.692,21.4387,22.2049,38.1353,19.236,117.706,27.5012,25.6201,13.32,58.5218,26.1246,27.2133,45.779,49.3266,42.0769,31.4786,55.8632,52.4317,53.78,29.465,24.0529,52.0263,26.9454,27.0898,4.5018,21.54,5.2134
31/12/2018,255.41,51.4334,227.706,213.7084,44.9856,138.7171,27756.7,292.85,82.7919,35.2286,153.1863,3.819,65.1258,400.19,253.84,179.976,77.7534,70.48,8.5006,5.68,102.65,36.7484,7.7743,50.6488,1197.2,1281.3,57.81,138.7793,69.9289,43.1645,44.9397,73.1471,41.6877,36.3647,65.9038,12.18,6.5903,98.229,158.6,30.8862,37.953,204.18,25.6903,12.8505,28.918,21.0761,21.971,37.1664,18.4898,112.4737,25.5638,23.4285,14.52,57.602,24.6743,25.8197,44.6606,46.9364,40.5424,30.8413,53.9767,47.925,49.64,28.115,23.2315,49.4714,25.8379,25.6837,4.237,15.42,4.6672
31/01/2019,274.46,48.7671,243.727,234.0602,45.9132,151.0531,27846.5,364,98.8257,35.9062,172.2928,4.6861,71.7255,429.14,275.03,204.841,84.2231,77.5,9.9,6.5,111.92,35.3938,9.7678,50.9881,1299.9,1319.7,63.413,149.3981,74.6478,50.1003,47.4888,74.6048,41.7261,37.3068,73.9972,13.07,6.9084,102.0476,172.63,32.65,41.879,205.54,28.118,12.1198,29.88,22.4684,24.0736,44.1424,19.7769,119.3434,27.537,26.4499,15.05,63.3367,26.0759,27.4066,50.9901,50.0738,45.7412,32.4702,54.87,49.7515,53.16,30.165,25.1123,51.889,27.6106,29.1988,4.551,19.85,5.1559
28/02/2019,279.3,50.207,215.952,234.3591,47.7978,158.7558,32367.9,458.79,112.0196,37.2711,180.0102,4.4133,74.1295,470.93,296.9,210.761,88.0426,63.5,9.1423,5.48,122.3,41.154,9.0323,52.0188,1532,1316.1,67.059,152.8197,81.4834,51.8187,49.664,77.7673,39.9495,38.9779,75.9399,12.5,7.0542,105.7084,162.54,33.8748,41.238,201.3,30.9454,12.1587,29.685,22.3826,25.1736,41.8365,20.4396,117.2796,28.8103,27.2322,14.63,61.6241,26.5723,28.575,47.5288,51.657,44.1747,32.3824,54.59,47.6372,53.23,31.2,26.0527,53.9559,28.0152,27.451,4.6663,16.83,5.0026
29/03/2019,279.79,57.5504,234.073,231.3318,51.851,173.1578,34433.6,507.73,116.2597,39.0941,185.1092,4.1892,80.6566,501.44,322.36,214.017,92.4662,79.36,8.572,5.82,126.49,40.0158,8.5874,56.4066,1341.8,1293,54.984,161.5379,84.2021,56.4302,53.0645,84.5753,42.5232,40.3589,73.3852,12.56,7.509,113.9278,164.85,34.6587,41.704,200.89,30.8008,12.7238,29.083,22.6306,25.5144,39.8809,20.6701,116.4586,29.0533,27.0269,14.18,59.6473,26.2024,28.6918,46.3248,52.0505,42.2753,33.7284,53.75,42.1093,53.59,31.621,26.6668,53.4178,27.5624,26.6332,4.4454,15.68,4.8412
30/04/2019,286.39,56.9248,275.837,234.2346,48.5799,181.188,34508.5,484.14,121.88,41.8238,207.9174,4.5886,75.6869,516.94,347.11,225.759,98.05,85.04,8.42,7.83,120.76,37.2741,8.5619,59.4165,1382.7,1285.7,59.52,166.5042,89.3255,56.4782,55.095,82.23,41.995,39.7215,78.146,15.4,7.77,127.15,166.23,35.4721,42.685,216.71,33.4338,12.451,28.86,23.9752,25.7772,40.2701,20.9103,121.9648,30.8515,27.9167,14.02,60.166,28.0323,30.0743,50.1225,54.0894,41.8348,34.9574,60,50.2142,54.27,32.34,27.1466,53.437,28.8822,27.3389,4.8621,15.22,4.851
31/05/2019,269.6,61.6466,241.685,221.282,46.7858,176.6253,30709.1,570.52,114.86,36.603,187.2371,4.3548,72.8499,463.2,336.72,255.65,99.55,73.36,8.6672,7.04,110.28,36.997,8.8502,59.9861,1333.9,1305.8,52.55,165.9316,87.7775,55.5481,53.51,85.64,40.43,37.7682,73.6939,12.51,7.9773,123.08,110,35.2369,39.557,197.42,31.1486,12.149,28.772,21.7818,24.0055,40.523,20.9391,116.0245,28.82,26.7237,13.65,54.3823,26.2024,28.2342,46.794,51.0213,37.713,32.2653,56.76,47.8515,51.63,30.357,24.8916,49.4343,27.1096,24.1237,4.219,8.65,4.4891
28/06/2019,285.11,64.8998,248.646,226.3345,50.5921,183.271,33015.7,611.77,124.68,38.6137,207.0312,4.5497,81.4747,517.03,372.22,270.9,101.06,68.84,9.1776,7.6,115.61,40.857,9.2899,61.03,1537.6,1413.7,61.1,170.1376,89.3652,59.7767,56.89,91.31,43.27,39.1171,77.8616,11.68,8.411,136.8,117.36,37.56,42.013,213.17,32.5396,13.094,29.399,24.0132,25.6573,43.0787,22.0904,122.3496,30.7127,28.2402,14.33,58.5904,28.05,30.5841,49.6257,54.2632,40.7707,34.099,59.66,52.2279,53.94,31.752,27.3582,54.2864,28.2391,25.591,4.4626,9.23,4.6456
31/07/2019,281.2,57.49,224.391,215.5374,47.4995,191.0176,31517.9,621.42,128.06,42.0246,221.8469,5.1342,83.5339,466.73,373.22,288.2,105.7,74.76,8.9183,8.69,111.95,42.9652,8.6007,59.208,1524.4,1426.1,58.33,164.7665,92.5207,54.733,53.36,91.58,41.7,40.3486,78.137,9.71,8.4097,123.03,111.7,37.17,40.896,205.43,33.1457,12.6556,28.569,23.4979,24.6362,43.8473,21.963,127.3427,30.7027,28.0132,15.21,54.2159,26.82,29.7259,46.9116,52.8498,38.3859,34.4014,54.7,56.6841,53.71,30.986,26.8418,50.3456,26.8032,24.6403,4.1313,7.93,4.8608
30/08/2019,271.8,53.9,248.919,204.7897,52.11,196.5623,31403.1,594.6,125.34,42.0246,221.6477,4.423,87.7153,437.8,360.39,270.05,111,73.36,8.2141,9.2,107.7,45.03,7.6056,62.7057,1538.6,1523,67.61,171.28,98.7324,50.58,54.57,90.11,42.95,41.1146,74.0277,8.22,9.1771,119.15,104.47,37.47,39.349,203.41,33.404,10.7168,27.61,22.2049,22.6435,40.3888,21.2475,128.9018,30.4736,27.8159,17.15,52.1216,26.25,29.4266,43.4622,51.98,35.612,34.0405,49.91,56.7339,53.28,29.807,26.7226,48.5746,26.0999,23.4321,3.6539,6.9,4.7141
30/09/2019,277.99,57.05,259.833,206.0948,51.7,190.7895,33450,551.23,119.2,46.1521,247.3462,4.501,87.2366,464.79,362.63,284.95,108.28,66.34,8.3872,9.16,109.5,44.57,7.7529,59.6488,1647.5,1465.7,64.83,163.52,98.0576,52.09,55.902,86.9,46.33,42.2023,80.365,8.39,9.3577,117.87,102.76,37.7,40.015,208.02,34.36,11.204,27.54,22.5549,22.5047,41.5121,21.8061,134.49,31.2305,28.5164,15.92,55.1358,26.91,30.0752,43.0719,53.305,37.3581,35.4646,53.585,59.13,56.07,30.878,27.378,51.3096,27.1939,26.08,3.9169,6.88,5.08
31/10/2019,287.4,61.09,279.043,214.04,55.22,184.7059,34410,521.52,128.42,51.2658,260.8376,4.199,76.4953,507.19,380.38,276.9,105.32,52.94,9.0095,8.76,112.41,49.03,8.6114,60.11,1755.6,1514.8,69.36,163.87,99.8239,52.01,58.39,87.44,46.08,45.2874,80.66,12.08,9.0358,132.58,101.85,38.58,41.689,212.58,36.5,11.4378,27.807,23.634,23.5754,43.9458,22.0806,138.55,31.8479,28.398,16.92,57.6705,28.55,31.1628,45.0235,55.3533,34.4495,37.864,57.73,60.83,57.99,31.959,28.669,51.9312,27.9363,26.97,3.96,8.15,5.18
29/11/2019,289.57,61.75,307.801,211.19,56.15,200.3853,37440,580.58,133.4,52.7155,270.62,4.1015,81.7512,543.48,405.04,282.45,103.92,55.1,8.1247,8.56,117.88,48.48,7.7208,59.49,1815.6,1465.6,68.53,163.44,98.98,54.56,57.06,92.3,46.68,45.48,81.75,11.22,8.761,135.95,118.53,38.9,41.65,220.3,38.3,11.4573,27.234,23.4104,23.3374,41.8471,22.3746,140.21,32.4654,29.2368,15.92,57.2203,28.94,31.5919,44.9781,56.0692,29.9244,38.4785,64.44,63.48,58.73,32.352,28.6889,51.8424,27.7116,28.12,3.87,10.42,5.31
31/12/2019,301.67,63.37,306.64,213.13,57.88,209.7591,38490,571.94,130.48,58.1,295.94,4.66,83.62,581.75,414.2,289.8,104.78,61.58,9.1464,8.7,110.96,49.86,8.9455,57.17,1909.3,1523.1,72.81,168.42,99,59.36,58.87,94.69,50.2,46.99,79.2,12.93,9.0083,133.99,126.4,40.64,44.87,226.5,40.33,13.2,28.51,24.14,24.33,47.45,22.64,140.54,33.86,29.89,16.68,62.19,29.4,32.71,49.05,58.6,33.33,41.13,64.97,68,59.24,34.1,29.5,54.5657,28.92,28.31,4.14,9.8,5.43
16/01/2020,304.63,61.68,347.4,215.2,61.405,208.23,39270,658.1,133.4,58.38,299.65,4.455,89.43,605.1,431.9,314.6,104.9,64.3,8.2499,8.48,114.545,50.47,8.21,56.82,2183.8,1549.9,74.97,169.66,100.45,59.09,59.98,94.99,51.06,47.18,81.425,13.745,9.312,136.05,139.26,41.11,45.84,229.59,38.7,13.145,28.575,24.48,25.49,45.58,23.46,139.86,34,30.45,16.7435,63.83,29.745,32.785,48.37,58.715,33.5837,41.385,64.55,72.34,59.62,33.91,29.775,54.34,28.69,27.605,4.035,10.615,5.255
